PP,Blok,Condition,timestamp,Squality,Sneutral,Shappy,Ssad,Sangry,Ssurprised,Sscared,Sdisgusted,Svalence,SyHeadOrientation,SxHeadOrientation,SzHeadOrientation,SmouthOpen,SleftEyeClosed,SrightEyeClosed,SleftEyebrowLowered,SleftEyebrowRaised,SrightEyebrowLowered,SrightEyebrowRaised,SgazeDirectionForward,SgazeDirectionLeft,SgazeDirectionRight,SAu01_InnerBrowRaiser,SAu02_OuterBrowRaiser,SAu04_BrowLowerer,SAu05_UpperLidRaiser,SAu06_CheekRaiser,SAu07_LidTightener,SAu09_NoseWrinkler,SAu10_UpperLipRaiser,SAu12_LipCornerPuller,SAu14_Dimpler,SAu15_LipCornerDepressor,SAu17_ChinRaiser,SAu20_LipStretcher,SAu23_LipTightener,SAu24_LipPressor,SAu25_LipsPart,SAu26_JawDrop,SAu27_MouthStretch,SAu43_EyesClosed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP23,1,R,20121101T133800000,0,932972,0,773966,0,33429,0,121750,0,6956,0,1383,0,897,0,279,0,88321,-16,394383,0,480744,-1,186860,0,0,0,4695,0,18779,0,0,0,0,0,0,0,56338,0,633803,0,23474,0,314554,0,0,0,154930,0,0,0,0,0,0,0,0,0,75117,0,0,0,0,0,61033,0,0,0,948357,0,14085,0,23474,0,187793,0,0,0,0,0,4695,0,14085,,
PP23,1,N,20121101T134400000,0,928357,0,792298,0,108199,0,54531,0,3320,0,4428,0,1014,0,344,0,53668,-16,230193,-1,929324,1,180035,0,22831,0,442922,0,470320,0,0,0,13699,0,0,0,4566,0,648402,0,45662,0,100457,0,0,0,0,0,0,0,4566,0,0,0,4566,0,0,0,0,0,4566,0,150685,0,0,0,438356,0,0,0,0,0,0,0,54795,0,0,0,0,1,351598,,
PP23,1,N,20121101T134500000,0,939237,0,941504,0,22322,0,51080,0,4576,0,4559,0,312,0,372,0,28758,-25,101123,-4,911235,2,353739,0,0,0,295337,0,264249,0,0,0,0,0,0,0,25907,0,777202,0,103627,0,10363,0,0,0,0,0,0,0,15544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10363,0,0,0,0,0,0,0,0,0,0,0,15544,0,782383,,
PP23,1,N,20121101T134600000,0,920979,0,883339,0,25952,0,64963,0,2643,0,2576,0,1433,0,2188,0,40711,-18,751857,-4,196715,-1,470291,0,10695,0,10695,0,26738,0,0,0,32086,0,16043,0,0,0,823529,0,80214,0,10695,0,32086,0,0,0,26738,0,5348,0,0,0,21390,0,48128,0,64171,0,0,0,21390,0,0,0,128342,0,0,0,0,0,0,0,16043,0,0,0,74866,0,58824,,
PP23,1,N,20121101T134700000,0,888899,0,735756,0,87392,0,61904,0,1213,0,22630,0,891,0,988,0,24681,-13,58679,-4,256137,4,822752,0,105769,0,153846,0,86538,0,28846,0,230769,0,0,0,19231,0,461538,0,317308,0,125000,0,0,0,19231,0,38462,0,76923,0,9615,0,9615,0,125000,0,57692,0,0,0,0,0,96154,0,692308,0,0,0,0,0,0,0,269231,0,0,0,394231,0,403846,,
PP23,1,N,20121101T134800000,0,898377,0,519747,0,97706,0,226896,0,985,0,3009,0,2461,0,856,0,129328,-6,482964,-5,815890,3,874166,0,198830,0,99415,0,111111,0,140351,0,152047,0,0,0,64327,0,678363,0,99415,0,146199,0,0,0,5848,0,0,0,116959,0,0,0,0,0,140351,0,327485,0,0,0,116959,0,228070,1,403509,0,0,0,0,0,11696,0,421053,0,0,0,725146,0,374269,,
PP23,1,N,20121101T134900000,0,929019,0,885416,0,39821,0,74487,0,1772,0,5057,0,457,0,8659,0,42083,-16,582594,-4,229732,0,898712,0,0,0,362573,0,350877,0,17544,0,0,0,0,0,0,0,789474,0,40936,0,17544,0,0,0,0,0,11696,0,40936,0,40936,0,29240,0,99415,0,93567,0,0,0,17544,0,81871,0,198830,0,11696,0,0,0,40936,0,0,0,0,0,5848,1,111111,,
PP23,1,N,20121101T135000000,0,905641,0,809631,0,30915,0,100154,0,3641,0,5546,0,330,0,6195,0,69239,-24,159057,-3,416551,3,13371,0,122807,0,257310,0,274854,0,0,0,35088,0,0,0,0,0,853801,0,58480,0,0,0,0,0,0,0,0,0,0,0,0,0,11696,0,228070,0,508772,0,0,0,52632,0,0,0,11696,0,0,0,0,0,0,0,228070,0,0,0,345029,0,883041,,
PP23,1,N,20121101T135100000,0,922173,0,924970,0,19015,0,43024,0,6600,0,5874,0,257,0,424,0,24310,-28,297847,-4,117398,2,861075,0,6711,0,221477,0,268456,0,0,0,0,0,6711,0,73826,0,838926,0,20134,0,13423,0,0,0,0,0,6711,0,0,0,0,0,0,0,13423,0,87248,0,6711,0,0,0,0,0,100671,0,0,0,0,0,0,0,13423,0,0,0,0,0,738255,,
PP23,1,N,20121101T135200000,0,878074,0,633528,0,76380,0,71569,0,1372,0,6977,0,2076,0,654,0,4810,-12,480113,-4,526591,5,173600,0,0,0,93023,0,139535,0,0,0,395349,0,46512,0,116279,0,418605,0,372093,0,46512,0,0,0,0,0,162791,0,23256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953488,0,0,0,209302,0,46512,0,0,0,0,0,395349,0,209302,,
PP23,1,N,20121101T135300000,0,899024,0,775086,0,71350,0,65337,0,3195,0,6536,0,845,0,2454,0,4710,-19,36,-6,405419,3,157998,0,186916,0,224299,0,238318,0,0,0,191589,0,0,0,0,0,803738,0,93458,0,0,0,0,0,0,0,0,0,0,0,0,0,9346,0,144860,0,383178,0,4673,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,598131,0,906542,,
PP23,1,N,20121101T135400000,0,933310,0,912248,0,31047,0,31401,0,4697,0,4816,0,237,0,1013,0,681,-23,591813,-3,655257,0,275837,0,33019,0,169811,0,160377,0,33019,0,0,0,18868,0,0,0,834906,0,18868,0,42453,0,0,0,0,0,0,0,0,0,0,0,33019,0,51887,0,0,0,0,0,0,0,0,0,9434,0,0,0,14151,0,0,0,89623,0,0,0,165094,0,575472,,
PP23,1,N,20121101T135500000,0,925567,0,929972,0,14307,0,62639,0,10812,0,5982,0,85,0,1383,0,52513,-27,930122,-6,420132,0,526762,0,12658,0,257384,0,223629,0,8439,0,0,0,0,0,0,0,784810,0,71730,0,0,0,0,0,0,0,0,0,0,0,0,0,4219,0,4219,0,0,0,0,0,0,0,0,0,135021,0,0,0,0,0,0,0,16878,0,0,0,4219,0,848101,,
PP23,1,N,20121101T135600000,0,936222,0,910623,0,19177,0,56749,0,6048,0,5262,0,369,0,620,0,38798,-23,527682,-4,822364,4,419299,0,17391,0,178261,0,173913,0,4348,0,65217,0,0,0,0,0,713043,0,152174,0,34783,0,0,0,0,0,0,0,0,0,0,0,13043,0,26087,0,17391,0,0,0,0,0,21739,0,117391,0,0,0,0,0,0,0,26087,0,0,0,8696,0,582609,,
PP23,1,N,20121101T135700000,0,945224,0,949027,0,19470,0,42588,0,4537,0,3885,0,218,0,289,0,23118,-29,489275,-6,551104,5,998525,0,0,0,66667,0,108333,0,0,0,8333,0,0,0,0,0,750000,0,233333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104167,0,375000,,
PP23,1,N,20121101T135800000,0,950574,0,901937,0,36368,0,22212,0,2112,0,2796,0,746,0,153,0,14127,-30,234382,-10,793072,7,858681,0,58333,0,0,0,0,0,0,0,345833,0,0,0,0,0,170833,0,825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,0,0,0,320833,0,0,,
PP23,1,N,20121101T135900000,0,950634,0,914241,0,29788,0,24894,0,2446,0,2707,0,663,0,197,0,4893,-29,236408,-10,416619,3,556471,0,16667,0,0,0,0,0,0,0,170833,0,0,0,0,0,600000,0,395833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16667,0,0,0,358333,0,0,,
PP23,1,N,20121101T140000000,0,901800,0,661517,0,89012,0,96825,0,1987,0,3073,0,1755,0,937,0,7813,-8,434003,-5,551195,-3,726942,0,217391,0,21739,0,21739,0,0,0,152174,0,0,0,65217,0,586957,0,152174,0,130435,0,86957,0,0,0,0,0,0,0,0,0,0,0,0,0,43478,0,0,0,86957,0,0,0,391304,0,0,0,0,0,0,0,326087,0,0,0,934783,0,65217,,
PP23,1,N,20121101T140100000,0,806390,0,439815,0,97390,0,321092,0,2629,0,1876,0,648,0,4940,0,224179,-2,214050,-1,974397,-2,29359,0,148148,0,37037,0,55556,0,18519,0,370370,0,0,0,0,0,611111,0,18519,0,0,0,0,0,55556,0,0,0,0,0,0,0,277778,0,277778,0,407407,0,0,0,55556,0,74074,1,111111,0,0,0,18519,0,18519,0,370370,0,0,0,555556,0,111111,,
PP23,1,N,20121101T140200000,0,801747,0,298077,0,189927,0,38956,0,4326,0,14107,0,160,0,12226,0,140200,-6,765992,-2,317142,-5,742881,0,847458,0,0,0,50847,0,16949,0,0,0,0,0,33898,0,932203,0,0,0,33898,0,0,0,0,0,0,0,203390,0,0,0,0,0,508475,0,0,0,0,0,0,0,169492,1,101695,0,0,0,0,0,0,2,322034,0,0,3,169492,0,0,,
PP23,1,N,20121101T140300000,0,891449,0,680716,0,43998,0,257702,0,1530,0,2911,0,474,0,4992,0,213704,-4,131457,1,10200,-1,43358,0,50633,0,0,0,37975,0,63291,0,88608,0,0,0,0,0,645570,0,12658,0,246835,0,0,0,170886,0,0,0,12658,0,0,0,25316,0,348101,0,708861,0,0,0,50633,0,132911,0,898734,0,0,0,0,0,0,0,56962,0,0,0,240506,0,0,,
PP23,1,N,20121101T140400000,0,926930,0,873747,0,22540,0,60876,0,2936,0,3665,0,560,0,1440,0,38336,-19,234068,-6,578320,2,639730,0,32864,0,51643,0,51643,0,18779,0,14085,0,0,0,0,0,816901,0,136150,0,4695,0,0,0,0,0,0,0,0,0,0,0,0,0,42254,0,140845,0,0,0,4695,0,0,0,262911,0,0,0,32864,0,14085,0,42254,0,0,0,183099,0,164319,,
PP23,1,N,20121101T140500000,0,903266,0,847100,0,19852,0,87050,0,4998,0,4030,0,276,0,660,0,67669,-16,609204,-5,852080,1,356861,0,0,0,257426,0,277228,0,0,0,0,0,0,0,0,0,633663,0,178218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29703,0,9901,0,0,0,534653,0,0,0,59406,0,0,0,0,0,0,0,0,0,900990,,
PP23,1,N,20121101T140600000,0,872477,0,699035,0,87778,0,146515,0,3172,0,2306,0,357,0,3358,0,58841,-21,678190,0,657650,-1,658594,0,34483,0,0,0,8621,0,34483,0,86207,0,0,0,17241,0,715517,0,34483,0,146552,0,0,0,17241,0,0,0,0,0,0,0,0,0,310345,0,353448,0,0,0,258621,0,51724,0,465517,0,0,0,17241,0,0,0,60345,0,0,0,129310,0,0,,
PP23,1,N,20121101T140700000,0,884906,0,535117,0,174364,0,168614,0,1183,0,2839,0,1366,0,2161,0,5495,-13,940887,-2,127046,2,870831,0,17143,0,80000,0,28571,0,40000,0,114286,0,28571,0,91429,0,537143,0,177143,0,108571,0,0,0,0,0,28571,0,97143,0,120000,0,268571,0,68571,0,102857,0,0,0,108571,0,11429,1,68571,0,5714,0,0,0,68571,0,17143,0,0,0,108571,0,45714,,
PP23,1,N,20121101T140800000,0,839855,0,514963,0,196089,0,105871,0,7188,0,5802,0,702,0,1520,0,85337,-11,816969,-4,513809,6,514223,0,29412,0,58824,0,147059,0,14706,0,161765,0,58824,0,14706,0,558824,0,132353,0,132353,0,0,0,0,0,220588,0,14706,0,44118,0,0,0,294118,0,294118,0,88235,0,0,0,73529,0,882353,0,0,0,161765,0,29412,0,29412,0,0,0,338235,0,220588,,
PP23,1,N,20121101T140900000,0,843128,0,624359,0,18924,0,250945,0,1414,0,1559,0,758,0,1393,0,232171,-9,155262,-2,792450,2,967377,0,81250,0,56250,0,137500,0,100000,0,0,0,0,0,37500,0,812500,0,6250,0,43750,0,0,0,56250,0,6250,0,62500,0,0,0,0,0,0,0,12500,0,0,0,675000,0,87500,1,887500,0,6250,0,131250,0,0,0,100000,0,0,0,206250,0,218750,,
PP23,1,N,20121101T141000000,0,878742,0,678707,0,78684,0,82698,0,2959,0,2918,0,1339,0,2203,0,4451,-10,394584,-3,686965,1,224572,0,184783,0,108696,0,97826,0,0,0,86957,0,0,0,0,0,760870,0,54348,0,32609,0,54348,0,108696,0,0,0,0,0,0,0,86957,0,184783,0,0,0,0,0,0,0,0,0,902174,0,0,0,0,0,65217,0,358696,0,0,0,565217,0,304348,,
PP23,1,N,20121101T141100000,0,879944,0,778911,0,56253,0,57159,0,4491,0,6140,0,198,0,9570,0,8821,-10,150865,-3,211521,1,966185,0,224242,0,278788,0,230303,0,36364,0,115152,0,6061,0,0,0,290909,0,157576,0,303030,0,0,0,0,0,0,0,18182,0,24242,0,109091,0,284848,0,0,0,24242,0,0,0,0,1,236364,0,0,0,0,0,18182,0,472727,0,0,0,78788,0,854545,,
PP23,1,N,20121101T141200000,0,906668,0,820114,0,19627,0,41180,0,9258,0,4756,0,417,0,733,0,24134,-25,631551,-6,80324,-1,635522,0,200000,0,237500,0,425000,0,0,0,120833,0,0,0,0,0,908333,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487500,0,0,0,700000,0,854167,,
PP23,1,N,20121101T141300000,0,937836,0,908062,0,22241,0,55413,0,6197,0,3659,0,574,0,675,0,33390,-27,60121,-6,618701,4,738638,0,8475,0,110169,0,194915,0,0,0,4237,0,0,0,0,0,686441,0,279661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12712,0,0,0,67797,0,415254,,
PP23,1,N,20121101T141400000,0,852961,0,485195,0,96721,0,101279,0,5328,0,3130,0,6699,0,14679,0,9014,-13,614385,-8,205538,4,543359,0,260504,0,0,0,0,0,8403,0,0,0,0,0,8403,0,689076,0,294118,0,0,0,0,0,0,0,0,0,58824,0,16807,0,100840,0,243697,0,504202,0,0,0,84034,0,0,0,722689,0,0,0,92437,0,8403,0,453782,0,0,0,823529,0,33613,,
PP23,1,N,20121101T141500000,0,847697,0,658546,0,167057,0,111614,0,2743,0,16503,0,8933,0,3079,0,53500,-5,500680,5,346385,-2,824086,0,221154,0,490385,0,471154,0,67308,0,38462,0,19231,0,0,0,567308,0,28846,0,153846,0,0,0,9615,0,0,0,96154,0,76923,0,0,0,240385,0,153846,0,86538,0,19231,0,0,0,903846,0,0,0,182692,0,0,0,509615,0,0,0,326923,2,38462,,
PP23,1,N,20121101T141600000,0,944025,0,938732,0,43369,0,70546,0,1421,0,4728,0,445,0,387,0,27177,-18,44923,-3,409080,-2,153718,0,0,0,442623,0,467213,0,8197,0,0,0,0,0,0,0,942623,0,0,0,0,0,0,0,0,0,0,0,49180,0,0,0,0,0,0,0,0,0,0,0,122951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49180,1,500000,,
PP23,1,N,20121101T141700000,0,934984,0,912137,0,39858,0,52265,0,2436,0,6902,0,403,0,575,0,12536,-24,754669,-5,940253,0,918072,0,44335,0,344828,0,354680,0,29557,0,29557,0,0,0,9852,0,935961,0,0,0,0,0,14778,0,0,0,0,0,14778,0,0,0,0,0,19704,0,19704,0,0,0,44335,0,0,0,34483,0,0,0,4926,0,0,0,68966,0,0,0,266010,1,123153,,
PP23,1,N,20121101T141800000,0,936160,0,915470,0,14313,0,94061,0,2454,0,3829,0,283,0,1386,0,79748,-18,682721,-1,942329,-3,633220,0,0,0,176471,0,182353,0,0,0,0,0,0,0,0,0,870588,0,0,0,100000,0,0,0,23529,0,0,0,35294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576471,0,11765,0,217647,0,0,0,0,0,0,0,5882,0,582353,,
PP23,1,N,20121101T141900000,0,832197,0,552448,0,135208,0,130780,0,11369,0,5355,0,3312,0,8543,0,3173,-5,340153,1,208958,-1,731316,0,414634,0,0,0,0,0,24390,0,24390,0,24390,0,0,0,804878,0,48780,0,121951,0,0,0,195122,0,390244,0,24390,0,0,0,73171,0,341463,0,146341,0,146341,0,0,0,121951,2,121951,0,0,0,24390,0,0,0,902439,0,0,0,73171,0,0,,
PP23,1,N,20121101T142000000,0,942538,0,970150,0,11288,0,57737,0,2421,0,2945,0,130,0,626,0,46449,-30,204818,-3,991657,-1,949843,0,0,0,97674,0,97674,0,0,0,0,0,0,0,0,0,986047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330233,,
PP23,1,N,20121101T142100000,0,938094,0,974110,0,10657,0,38916,0,4696,0,3932,0,100,0,493,0,28287,-32,759600,-4,670722,-1,875268,0,0,0,88106,0,88106,0,0,0,0,0,0,0,0,0,942731,0,17621,0,13216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290749,,
PP23,1,N,20121101T142200000,0,936578,0,963592,0,7390,0,59100,0,9705,0,6409,0,72,0,394,0,51711,-29,776976,-5,498158,0,387165,0,0,0,237500,0,287500,0,0,0,0,0,0,0,0,0,954167,0,8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862500,,
PP23,1,N,20121101T142300000,0,913394,0,873084,0,26486,0,57554,0,4170,0,3340,0,951,0,3823,0,31460,-27,534935,-6,406136,-3,243993,0,55838,0,20305,0,30457,0,0,0,96447,0,5076,0,0,0,898477,0,55838,0,10152,0,0,0,10152,0,0,0,0,0,0,0,0,0,30457,0,0,0,0,0,20305,0,0,0,131980,0,0,0,294416,0,0,0,101523,0,0,0,309645,0,60914,,
PP23,1,N,20121101T142400000,0,940108,0,928632,0,16873,0,44398,0,3300,0,3431,0,397,0,986,0,27524,-30,613358,-7,545243,-1,476062,0,0,0,183908,0,143678,0,0,0,0,0,0,0,0,0,936782,0,40230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40230,0,45977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40230,0,408046,,
PP23,1,N,20121101T142500000,0,920200,0,814729,0,42598,0,138631,0,4215,0,2576,0,724,0,1431,0,96230,-6,361232,-4,553771,-2,721836,0,44586,0,89172,0,146497,0,0,0,19108,0,0,0,140127,0,687898,0,95541,0,89172,0,0,0,6369,0,0,0,0,0,0,0,6369,0,12739,0,267516,0,0,0,25478,0,0,0,929936,0,0,0,0,0,0,0,63694,0,0,0,254777,0,484076,,
PP23,2,R,20121101T144500000,0,943706,0,897290,0,42556,0,47136,0,1522,0,2341,0,643,0,1971,0,4689,-25,231326,-7,182642,1,126747,0,30043,0,8584,0,34335,0,0,0,0,0,0,0,0,0,785408,0,103004,0,17167,0,0,0,0,0,0,0,25751,0,0,0,0,0,17167,0,51502,0,4292,0,8584,0,103004,0,206009,0,0,0,0,0,0,0,47210,0,0,0,94421,0,0,,
PP23,2,R,20121101T144600000,0,909665,0,780397,0,66291,0,78396,0,2080,0,17511,0,9073,0,1176,0,17457,-17,38699,-6,195496,0,648470,0,102273,0,22727,0,17045,0,28409,0,17045,0,5682,0,34091,0,880682,0,28409,0,11364,0,39773,0,5682,0,0,0,62500,0,0,0,5682,0,136364,0,477273,0,0,0,369318,0,34091,0,437500,0,0,0,11364,0,0,0,272727,0,0,0,295455,0,73864,,
PP23,2,R,20121101T144700000,0,942493,0,757950,0,11694,0,253471,0,5632,0,10381,0,562,0,615,0,241794,-19,892931,-5,321492,-2,298226,0,12605,0,0,0,0,0,8403,0,0,0,8403,0,0,0,739496,0,121849,0,113445,0,0,0,0,0,0,0,533613,0,0,0,0,0,0,0,63025,0,0,0,84034,0,0,0,235294,0,0,0,21008,0,4202,0,37815,0,0,0,58824,0,4202,,
PP23,2,R,20121101T144800000,0,861218,0,760980,0,30423,0,143794,0,1857,0,12122,0,461,0,10266,0,114364,-10,186938,-4,959000,-1,208849,0,22222,0,16667,0,88889,0,0,0,0,0,0,0,11111,0,844444,0,44444,0,22222,0,0,0,0,0,0,0,766667,0,50000,0,0,0,77778,0,550000,0,0,0,133333,0,533333,1,233333,0,0,0,105556,0,44444,0,66667,0,0,0,16667,0,88889,,
PP23,2,R,20121101T144900000,0,930708,0,833224,0,92979,0,43397,0,4125,0,7034,0,2301,0,4341,0,47022,-23,146129,-8,383759,1,800885,0,117647,0,40724,0,0,0,0,0,0,0,0,0,9050,0,791855,0,153846,0,0,0,0,0,0,0,0,0,0,0,4525,0,63348,0,85973,0,162896,0,0,0,36199,0,0,0,31674,0,0,0,0,0,0,0,266968,0,0,0,380090,0,4525,,
PP23,2,R,20121101T145000000,0,919768,0,832147,0,42585,0,86227,0,3796,0,2115,0,837,0,3872,0,45531,-23,95669,-7,756220,3,921229,0,9804,0,78431,0,9804,0,9804,0,9804,0,0,0,0,0,769608,0,181373,0,0,0,0,0,0,0,0,0,0,0,29412,0,9804,0,93137,0,240196,0,0,0,98039,0,93137,0,397059,0,0,0,0,0,9804,0,34314,0,0,0,0,0,44118,,
PP23,2,I,20121101T145400000,0,959007,0,970313,0,8149,0,67501,0,2580,0,8701,0,265,0,492,0,59352,-21,213016,-5,649773,0,327255,0,0,0,350000,0,341667,0,0,0,0,0,0,0,0,0,970833,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183333,,
PP23,2,I,20121101T145500000,0,958024,0,959851,0,18569,0,48242,0,2672,0,6294,0,383,0,481,0,29673,-22,331609,-6,424755,0,386543,0,4329,0,380952,0,389610,0,0,0,0,0,0,0,43290,0,857143,0,77922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329,0,0,0,77922,1,125541,,
PP23,2,I,20121101T145600000,0,955867,0,968318,0,13195,0,36250,0,3551,0,6101,0,165,0,446,0,23171,-23,226001,-6,407317,1,639824,0,0,0,237500,0,254167,0,0,0,0,0,0,0,0,0,945833,0,20833,0,0,0,0,0,0,0,0,0,8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95833,0,712500,,
PP23,2,I,20121101T145700000,0,939741,0,811881,0,169809,0,51410,0,1005,0,3896,0,15962,0,1183,0,105102,-18,320065,-4,481520,-1,819479,0,66946,0,133891,0,142259,0,0,0,20921,0,0,0,8368,0,836820,0,4184,0,29289,0,0,0,0,0,0,0,138075,0,92050,0,12552,0,62762,0,41841,0,0,0,16736,0,0,0,171548,0,71130,0,8368,0,25105,0,129707,0,0,0,242678,0,364017,,
PP23,2,I,20121101T145800000,0,952828,0,921769,0,20630,0,56884,0,1648,0,5920,0,1174,0,494,0,36255,-17,109186,-4,386250,-1,53754,0,0,0,173729,0,199153,0,0,0,12712,0,0,0,0,0,902542,0,21186,0,4237,0,0,0,0,0,0,0,67797,0,0,0,338983,0,0,0,0,0,0,0,0,0,0,0,38136,0,0,0,0,0,0,0,0,0,0,0,0,0,597458,,
PP23,2,I,20121101T145900000,0,959143,0,960023,0,9891,0,107820,0,1654,0,9401,0,662,0,410,0,97929,-11,4430,-4,72535,0,412053,0,0,0,383333,0,441667,0,0,0,0,0,0,0,0,0,958333,0,16667,0,0,0,0,0,0,0,0,0,87500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362500,,
PP23,2,I,20121101T150000000,0,928985,0,905491,0,21319,0,83345,0,1615,0,8724,0,5008,0,379,0,62026,-11,670017,-5,712586,2,429467,0,29126,0,116505,0,155340,0,0,0,24272,0,0,0,0,0,893204,0,53398,0,0,0,4854,0,4854,0,0,0,242718,0,0,0,0,0,0,0,4854,0,0,0,33981,0,0,0,77670,0,0,0,0,0,0,0,48544,0,0,0,24272,0,490291,,
PP23,2,I,20121101T150100000,0,956758,0,958775,0,10073,0,76581,0,3558,0,6188,0,511,0,302,0,66960,-14,188491,-5,674385,3,169082,0,0,0,250000,0,304167,0,0,0,0,0,0,0,0,0,900000,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4167,0,954167,,
PP23,2,I,20121101T150200000,0,954904,0,956439,0,19987,0,73163,0,2578,0,5259,0,243,0,513,0,53178,-18,933644,-5,433133,2,232574,0,17544,0,271930,0,315789,0,0,0,0,0,0,0,21930,0,929825,0,39474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30702,0,0,0,35088,0,0,0,0,0,0,0,17544,0,0,0,87719,0,890351,,
PP23,2,I,20121101T150300000,0,952558,0,959869,0,20652,0,67241,0,2023,0,6913,0,364,0,498,0,46589,-14,410391,-4,582975,-1,580732,0,0,0,327731,0,382353,0,0,0,0,0,0,0,0,0,932773,0,33613,0,8403,0,0,0,0,0,0,0,8403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79832,0,0,0,0,0,0,0,0,0,0,0,0,1,189076,,
PP23,2,I,20121101T150400000,0,954213,0,960461,0,17479,0,89362,0,1975,0,6009,0,215,0,342,0,71883,-15,973281,-5,525927,0,298987,0,0,0,444444,0,461538,0,0,0,0,0,0,0,0,0,905983,0,21368,0,4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,465812,,
PP23,2,I,20121101T150500000,0,953732,0,966261,0,13585,0,73062,0,1835,0,5109,0,309,0,395,0,59477,-17,825758,-5,453871,0,586002,0,0,0,233051,0,254237,0,0,0,0,0,0,0,0,0,923729,0,21186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25424,0,822034,,
PP23,2,I,20121101T150600000,0,955903,0,955039,0,10682,0,86336,0,2058,0,4134,0,543,0,443,0,75665,-17,632801,-5,688140,-1,750916,0,12876,0,236052,0,227468,0,0,0,0,0,0,0,0,0,909871,0,21459,0,4292,0,0,0,0,0,0,0,12876,0,0,0,0,0,12876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34335,0,0,0,0,0,759657,,
PP23,2,I,20121101T150700000,0,956124,0,963950,0,9019,0,98219,0,2290,0,5222,0,321,0,311,0,89200,-14,499732,-5,359911,0,93553,0,0,0,259414,0,271967,0,0,0,0,0,0,0,0,0,966527,0,0,0,4184,0,0,0,0,0,0,0,4184,0,0,0,0,0,0,0,0,0,0,0,4184,0,0,0,20921,0,0,0,0,0,8368,0,0,0,0,0,0,0,887029,,
PP23,2,I,20121101T150800000,0,951117,0,951583,0,21424,0,86436,0,1582,0,5162,0,566,0,368,0,65012,-13,509657,-4,226698,-1,374829,0,0,0,264317,0,295154,0,0,0,4405,0,0,0,17621,0,823789,0,48458,0,44053,0,39648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938326,,
